date,year,month,week,daylight,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tmax_wkly,Tmin_wkly,Tavg_wkly,Depart_wkly,DewPoint_wkly,WetBulb_wkly,PrecipTotal_wkly,StnPressure_wkly,SeaLevel_wkly,ResultSpeed_wkly,ResultDir_wkly,AvgSpeed_wkly,Tmax_wkly_lag7,Tmin_wkly_lag7,Tavg_wkly_lag7,Depart_wkly_lag7,DewPoint_wkly_lag7,WetBulb_wkly_lag7,PrecipTotal_wkly_lag7,StnPressure_wkly_lag7,SeaLevel_wkly_lag7,ResultSpeed_wkly_lag7,ResultDir_wkly_lag7,AvgSpeed_wkly_lag7,Tmax_wkly_lag14,Tmin_wkly_lag14,Tavg_wkly_lag14,Depart_wkly_lag14,DewPoint_wkly_lag14,WetBulb_wkly_lag14,PrecipTotal_wkly_lag14,StnPressure_wkly_lag14,SeaLevel_wkly_lag14,ResultSpeed_wkly_lag14,ResultDir_wkly_lag14,AvgSpeed_wkly_lag14,Tmax_wkly_lag21,Tmin_wkly_lag21,Tavg_wkly_lag21,Depart_wkly_lag21,DewPoint_wkly_lag21,WetBulb_wkly_lag21,PrecipTotal_wkly_lag21,StnPressure_wkly_lag21,SeaLevel_wkly_lag21,ResultSpeed_wkly_lag21,ResultDir_wkly_lag21,AvgSpeed_wkly_lag21,Station
2012-05-26,2012,5,21,0 days 14:53:00.000000000,82,63,73,11,54,62,0.0,29.41,30.05,10.4,7,11.3,81.71428571428571,57.857142857142854,70.0,8.571428571428571,48.57142857142857,57.857142857142854,0.01999999999999969,29.242857142857194,29.955714285714304,9.000000000000018,10.285714285714286,11.028571428571455,79.42857142857143,51.0,65.57142857142857,6.714285714285714,39.714285714285715,52.57142857142857,0.007142857142856836,29.325714285714334,30.048571428571453,6.942857142857163,13.857142857142858,8.600000000000025,68.28571428571429,49.142857142857146,59.0,3.0,44.57142857142857,52.0,0.19428571428571398,29.265714285714335,29.984285714285733,5.428571428571449,13.857142857142858,8.100000000000025,67.71428571428571,49.857142857142854,58.857142857142854,7.142857142857143,50.857142857142854,54.42857142857143,0.2685714285714283,29.227142857142912,29.95000000000002,7.542857142857164,15.285714285714286,9.028571428571453,2
2012-05-27,2012,5,21,0 days 14:54:00.000000000,97,73,85,23,58,68,0.0,29.23,29.88,9.4,18,10.7,82.28571428571429,58.57142857142857,70.71428571428571,9.142857142857142,48.857142857142854,58.285714285714285,0.0,29.225714285714336,29.944285714285737,9.071428571428589,9.714285714285714,10.814285714285742,82.42857142857143,53.142857142857146,68.14285714285714,8.857142857142858,43.42857142857143,55.0,0.027142857142856837,29.301428571428623,30.02000000000002,7.057142857142877,16.428571428571427,9.142857142857167,68.57142857142857,49.0,59.0,2.5714285714285716,41.42857142857143,50.857142857142854,0.0799999999999997,29.298571428571478,30.018571428571448,5.771428571428592,13.571428571428571,8.000000000000025,69.57142857142857,52.42857142857143,61.142857142857146,8.142857142857142,53.285714285714285,56.57142857142857,0.35857142857142826,29.220000000000052,29.938571428571446,6.742857142857163,13.428571428571429,8.657142857142881,2
2012-05-28,2012,5,22,0 days 14:55:00.000000000,94,74,84,21,60,68,0.02,29.1,29.74,14.2,22,14.9,86.28571428571429,61.857142857142854,74.28571428571429,12.428571428571429,51.142857142857146,60.714285714285715,0.0,29.174285714285766,29.892857142857167,9.328571428571449,12.714285714285714,11.014285714285743,80.28571428571429,54.714285714285715,67.85714285714286,8.142857142857142,44.57142857142857,55.142857142857146,0.027142857142856837,29.31285714285719,30.02857142857145,8.357142857142877,13.857142857142858,10.200000000000022,71.14285714285714,47.714285714285715,59.714285714285715,2.857142857142857,38.714285714285715,50.0,0.012857142857142552,29.32142857142862,30.044285714285735,5.80000000000002,11.428571428571429,7.971428571428596,71.14285714285714,54.714285714285715,63.0,8.714285714285714,56.0,59.0,0.4257142857142854,29.192857142857196,29.91142857142859,6.514285714285735,14.714285714285714,8.742857142857167,2
2012-05-29,2012,5,22,0 days 14:56:00.000000000,85,64,75,11,45,59,0.0,29.16,29.79,10.2,28,11.5,88.28571428571429,63.42857142857143,76.0,13.714285714285714,51.857142857142854,61.857142857142854,0.0,29.14857142857148,29.862857142857166,10.042857142857162,16.0,11.728571428571456,78.14285714285714,53.714285714285715,66.28571428571429,6.142857142857143,44.0,54.285714285714285,0.01999999999999969,29.327142857142906,30.045714285714308,8.242857142857163,11.0,9.428571428571454,73.42857142857143,48.42857142857143,61.285714285714285,4.142857142857143,38.714285714285715,50.57142857142857,0.01999999999999969,29.32857142857148,30.05000000000002,5.600000000000021,11.0,8.500000000000025,71.85714285714286,55.142857142857146,63.57142857142857,8.857142857142858,55.0,58.714285714285715,0.41285714285714253,29.185714285714337,29.902857142857158,6.814285714285735,17.0,8.91428571428574,2
2012-05-30,2012,5,22,0 days 14:58:00.000000000,69,53,61,-3,46,53,0.0,29.28,29.9,5.9,36,10.4,86.57142857142857,64.28571428571429,75.57142857142857,12.857142857142858,52.42857142857143,61.714285714285715,0.0,29.165714285714337,29.872857142857164,9.871428571428593,18.857142857142858,12.11428571428574,80.57142857142857,53.285714285714285,67.28571428571429,6.857142857142857,45.285714285714285,55.42857142857143,0.01999999999999969,29.287142857142904,30.010000000000023,7.814285714285734,12.571428571428571,8.91428571428574,74.14285714285714,48.857142857142854,61.857142857142854,4.285714285714286,37.285714285714285,50.142857142857146,0.011428571428571122,29.354285714285766,30.074285714285736,6.371428571428592,11.571428571428571,8.914285714285738,69.0,53.57142857142857,61.42857142857143,6.428571428571429,52.57142857142857,56.57142857142857,0.42142857142857115,29.197142857142904,29.914285714285732,6.257142857142878,14.142857142857142,8.557142857142882,2
2012-05-31,2012,5,22,0 days 14:59:00.000000000,55,49,52,-12,45,48,0.97,29.25,29.94,12.4,3,13.0,81.42857142857143,61.857142857142854,71.85714285714286,8.857142857142858,51.285714285714285,59.57142857142857,0.1599999999999997,29.19857142857148,29.91000000000002,8.842857142857165,16.857142857142858,11.157142857142883,82.85714285714286,56.0,69.71428571428571,8.857142857142858,47.285714285714285,57.285714285714285,0.01999999999999969,29.228571428571477,29.951428571428597,9.557142857142876,13.571428571428571,10.61428571428574,75.14285714285714,48.714285714285715,62.285714285714285,4.285714285714286,38.0,50.714285714285715,0.011428571428571122,29.36714285714291,30.08857142857145,6.671428571428591,12.428571428571429,8.671428571428596,66.28571428571429,50.714285714285715,58.714285714285715,3.4285714285714284,48.142857142857146,53.285714285714285,0.2299999999999997,29.215714285714334,29.934285714285732,5.171428571428592,11.857142857142858,7.9142857142857395,2
2012-06-01,2012,6,22,0 days 15:01:00.000000000,64,49,57,-7,44,49,0.03,29.12,29.79,9.0,36,10.8,78.85714285714286,59.57142857142857,69.42857142857143,6.142857142857143,50.42857142857143,58.142857142857146,0.16142857142857112,29.164285714285764,29.88428571428574,9.40000000000002,21.571428571428573,11.142857142857169,82.57142857142857,57.714285714285715,70.42857142857143,9.285714285714286,48.42857142857143,58.0,0.01999999999999969,29.23142857142862,29.945714285714306,8.80000000000002,11.714285714285714,10.728571428571454,76.14285714285714,50.142857142857146,63.42857142857143,5.0,38.142857142857146,51.0,0.011428571428571122,29.357142857142907,30.080000000000023,6.585714285714305,11.857142857142858,8.628571428571453,67.0,49.0,58.285714285714285,2.5714285714285716,46.0,52.42857142857143,0.1899999999999997,29.234285714285765,29.95428571428573,5.757142857142877,14.0,7.957142857142882,2
2012-06-02,2012,6,22,0 days 15:01:00.000000000,74,49,62,-2,47,55,0.0,29.1,29.75,11.7,25,12.2,77.42857142857143,58.0,68.0,4.428571428571429,49.285714285714285,57.285714285714285,0.16142857142857112,29.115714285714336,29.838571428571452,9.542857142857162,24.285714285714285,11.085714285714312,81.71428571428571,57.857142857142854,70.0,8.571428571428571,48.57142857142857,57.857142857142854,0.01999999999999969,29.242857142857194,29.955714285714304,9.000000000000018,10.285714285714286,11.028571428571455,79.42857142857143,51.0,65.57142857142857,6.714285714285714,39.714285714285715,52.57142857142857,0.007142857142856836,29.325714285714334,30.048571428571453,6.942857142857163,13.857142857142858,8.600000000000025,68.28571428571429,49.142857142857146,59.0,3.0,44.57142857142857,52.0,0.19428571428571398,29.265714285714335,29.984285714285733,5.428571428571449,13.857142857142858,8.100000000000025,2
2012-06-03,2012,6,22,0 days 15:03:00.000000000,80,56,68,4,48,58,0.0,29.16,29.8,8.6,27,9.5,75.14285714285714,56.142857142857146,65.85714285714286,2.0,47.714285714285715,55.857142857142854,0.16142857142857112,29.107142857142907,29.82571428571431,9.657142857142876,25.714285714285715,11.028571428571455,82.28571428571429,58.57142857142857,70.71428571428571,9.142857142857142,48.857142857142854,58.285714285714285,0.0,29.225714285714336,29.944285714285737,9.071428571428589,9.714285714285714,10.814285714285742,82.42857142857143,53.142857142857146,68.14285714285714,8.857142857142858,43.42857142857143,55.0,0.027142857142856837,29.301428571428623,30.02000000000002,7.057142857142877,16.428571428571427,9.142857142857167,68.57142857142857,49.0,59.0,2.5714285714285716,41.42857142857143,50.857142857142854,0.0799999999999997,29.298571428571478,30.018571428571448,5.771428571428592,13.571428571428571,8.000000000000025,2
2012-06-04,2012,6,23,0 days 15:04:00.000000000,74,59,67,3,47,56,0.0,29.24,29.87,7.9,2,9.1,72.28571428571429,53.57142857142857,63.142857142857146,-0.8571428571428571,45.857142857142854,54.0,0.16142857142857112,29.12857142857148,29.845714285714312,8.814285714285734,23.142857142857142,10.200000000000028,86.28571428571429,61.857142857142854,74.28571428571429,12.428571428571429,51.142857142857146,60.714285714285715,0.0,29.174285714285766,29.892857142857167,9.328571428571449,12.714285714285714,11.014285714285743,80.28571428571429,54.714285714285715,67.85714285714286,8.142857142857142,44.57142857142857,55.142857142857146,0.027142857142856837,29.31285714285719,30.02857142857145,8.357142857142877,13.857142857142858,10.200000000000022,71.14285714285714,47.714285714285715,59.714285714285715,2.857142857142857,38.714285714285715,50.0,0.012857142857142552,29.32142857142862,30.044285714285735,5.80000000000002,11.428571428571429,7.971428571428596,2
2012-06-05,2012,6,23,0 days 15:06:00.000000000,69,57,63,-2,49,56,0.0,29.35,29.99,9.6,3,10.1,70.14285714285714,53.0,61.857142857142854,-2.2857142857142856,46.285714285714285,53.57142857142857,0.16142857142857112,29.155714285714335,29.872857142857168,8.50000000000002,19.714285714285715,9.771428571428599,88.28571428571429,63.42857142857143,76.0,13.714285714285714,51.857142857142854,61.857142857142854,0.0,29.14857142857148,29.862857142857166,10.042857142857162,16.0,11.728571428571456,78.14285714285714,53.714285714285715,66.28571428571429,6.142857142857143,44.0,54.285714285714285,0.01999999999999969,29.327142857142906,30.045714285714308,8.242857142857163,11.0,9.428571428571454,73.42857142857143,48.42857142857143,61.285714285714285,4.142857142857143,38.714285714285715,50.57142857142857,0.01999999999999969,29.32857142857148,30.05000000000002,5.600000000000021,11.0,8.500000000000025,2
2012-06-06,2012,6,23,0 days 15:06:00.000000000,74,56,65,-1,47,56,0.0,29.41,30.06,5.7,3,6.0,71.0,52.857142857142854,62.142857142857146,-2.2857142857142856,46.285714285714285,53.857142857142854,0.16142857142857112,29.17571428571433,29.895714285714313,8.614285714285733,15.142857142857142,9.328571428571456,86.57142857142857,64.28571428571429,75.57142857142857,12.857142857142858,52.42857142857143,61.714285714285715,0.0,29.165714285714337,29.872857142857164,9.871428571428593,18.857142857142858,12.11428571428574,80.57142857142857,53.285714285714285,67.28571428571429,6.857142857142857,45.285714285714285,55.42857142857143,0.01999999999999969,29.287142857142904,30.010000000000023,7.814285714285734,12.571428571428571,8.91428571428574,74.14285714285714,48.857142857142854,61.857142857142854,4.285714285714286,37.285714285714285,50.142857142857146,0.011428571428571122,29.354285714285766,30.074285714285736,6.371428571428592,11.571428571428571,8.914285714285738,2
2012-06-07,2012,6,23,0 days 15:07:00.000000000,78,54,66,0,45,56,0.0,29.43,30.09,3.3,9,6.0,75.0,53.857142857142854,64.57142857142857,-0.14285714285714285,46.142857142857146,55.0,0.0014285714285711126,29.201428571428618,29.915714285714312,7.457142857142876,16.0,8.400000000000029,81.42857142857143,61.857142857142854,71.85714285714286,8.857142857142858,51.285714285714285,59.57142857142857,0.1599999999999997,29.19857142857148,29.91000000000002,8.842857142857165,16.857142857142858,11.157142857142883,82.85714285714286,56.0,69.71428571428571,8.857142857142858,47.285714285714285,57.285714285714285,0.01999999999999969,29.228571428571477,29.951428571428597,9.557142857142876,13.571428571428571,10.61428571428574,75.14285714285714,48.714285714285715,62.285714285714285,4.285714285714286,38.0,50.714285714285715,0.011428571428571122,29.36714285714291,30.08857142857145,6.671428571428591,12.428571428571429,8.671428571428596,2
2012-06-08,2012,6,23,0 days 15:08:00.000000000,87,59,73,7,48,60,0.0,29.33,29.99,6.6,23,7.2,78.28571428571429,54.57142857142857,66.57142857142857,1.5714285714285714,47.0,56.57142857142857,0.0,29.228571428571477,29.94285714285717,7.442857142857163,14.428571428571429,8.085714285714314,78.85714285714286,59.57142857142857,69.42857142857143,6.142857142857143,50.42857142857143,58.142857142857146,0.16142857142857112,29.164285714285764,29.88428571428574,9.40000000000002,21.571428571428573,11.142857142857169,82.57142857142857,57.714285714285715,70.42857142857143,9.285714285714286,48.42857142857143,58.0,0.01999999999999969,29.23142857142862,29.945714285714306,8.80000000000002,11.714285714285714,10.728571428571454,76.14285714285714,50.142857142857146,63.42857142857143,5.0,38.142857142857146,51.0,0.011428571428571122,29.357142857142907,30.080000000000023,6.585714285714305,11.857142857142858,8.628571428571453,2
2012-06-09,2012,6,23,0 days 15:09:00.000000000,89,66,78,12,50,62,0.0,29.24,29.89,9.4,22,10.4,80.28571428571429,56.857142857142854,68.71428571428571,3.4285714285714284,47.57142857142857,57.57142857142857,0.0,29.25000000000005,29.964285714285744,7.257142857142876,13.857142857142858,7.985714285714315,77.42857142857143,58.0,68.0,4.428571428571429,49.285714285714285,57.285714285714285,0.16142857142857112,29.115714285714336,29.838571428571452,9.542857142857162,24.285714285714285,11.085714285714312,81.71428571428571,57.857142857142854,70.0,8.571428571428571,48.57142857142857,57.857142857142854,0.01999999999999969,29.242857142857194,29.955714285714304,9.000000000000018,10.285714285714286,11.028571428571455,79.42857142857143,51.0,65.57142857142857,6.714285714285714,39.714285714285715,52.57142857142857,0.007142857142856836,29.325714285714334,30.048571428571453,6.942857142857163,13.857142857142858,8.600000000000025,2
2012-06-10,2012,6,23,0 days 15:10:00.000000000,92,71,82,15,55,65,0.0,29.26,29.89,10.4,18,10.8,82.0,58.285714285714285,70.28571428571429,4.571428571428571,48.714285714285715,58.714285714285715,0.0,29.264285714285762,29.977142857142887,7.600000000000018,12.571428571428571,8.357142857142886,75.14285714285714,56.142857142857146,65.85714285714286,2.0,47.714285714285715,55.857142857142854,0.16142857142857112,29.107142857142907,29.82571428571431,9.657142857142876,25.714285714285715,11.028571428571455,82.28571428571429,58.57142857142857,70.71428571428571,9.142857142857142,48.857142857142854,58.285714285714285,0.0,29.225714285714336,29.944285714285737,9.071428571428589,9.714285714285714,10.814285714285742,82.42857142857143,53.142857142857146,68.14285714285714,8.857142857142858,43.42857142857143,55.0,0.027142857142856837,29.301428571428623,30.02000000000002,7.057142857142877,16.428571428571427,9.142857142857167,2
2012-06-11,2012,6,24,0 days 15:10:00.000000000,90,72,81,14,63,69,0.0,29.18,29.81,9.4,22,11.1,84.14285714285714,59.857142857142854,72.14285714285714,6.0,50.857142857142854,60.42857142857143,0.0,29.255714285714333,29.967142857142886,7.8000000000000185,15.285714285714286,8.771428571428599,72.28571428571429,53.57142857142857,63.142857142857146,-0.8571428571428571,45.857142857142854,54.0,0.16142857142857112,29.12857142857148,29.845714285714312,8.814285714285734,23.142857142857142,10.200000000000028,86.28571428571429,61.857142857142854,74.28571428571429,12.428571428571429,51.142857142857146,60.714285714285715,0.0,29.174285714285766,29.892857142857167,9.328571428571449,12.714285714285714,11.014285714285743,80.28571428571429,54.714285714285715,67.85714285714286,8.142857142857142,44.57142857142857,55.142857142857146,0.027142857142856837,29.31285714285719,30.02857142857145,8.357142857142877,13.857142857142858,10.200000000000022,2
2012-06-12,2012,6,24,0 days 15:11:00.000000000,77,62,70,2,47,57,0.0,29.39,30.01,6.0,34,10.9,85.28571428571429,60.142857142857146,72.85714285714286,6.285714285714286,50.42857142857143,60.57142857142857,0.0,29.262857142857193,29.9714285714286,7.528571428571447,19.428571428571427,8.957142857142884,70.14285714285714,53.0,61.857142857142854,-2.2857142857142856,46.285714285714285,53.57142857142857,0.16142857142857112,29.155714285714335,29.872857142857168,8.50000000000002,19.714285714285715,9.771428571428599,88.28571428571429,63.42857142857143,76.0,13.714285714285714,51.857142857142854,61.857142857142854,0.0,29.14857142857148,29.862857142857166,10.042857142857162,16.0,11.728571428571456,78.14285714285714,53.714285714285715,66.28571428571429,6.142857142857143,44.0,54.285714285714285,0.01999999999999969,29.327142857142906,30.045714285714308,8.242857142857163,11.0,9.428571428571454,2
2012-06-13,2012,6,24,0 days 15:11:00.000000000,71,57,64,-4,45,55,0.0,29.49,30.14,8.3,8,8.4,84.71428571428571,60.42857142857143,72.71428571428571,5.857142857142857,50.285714285714285,60.57142857142857,0.0,29.272857142857195,29.982857142857174,7.67142857142859,20.0,9.100000000000026,71.0,52.857142857142854,62.142857142857146,-2.2857142857142856,46.285714285714285,53.857142857142854,0.16142857142857112,29.17571428571433,29.895714285714313,8.614285714285733,15.142857142857142,9.328571428571456,86.57142857142857,64.28571428571429,75.57142857142857,12.857142857142858,52.42857142857143,61.714285714285715,0.0,29.165714285714337,29.872857142857164,9.871428571428593,18.857142857142858,12.11428571428574,80.57142857142857,53.285714285714285,67.28571428571429,6.857142857142857,45.285714285714285,55.42857142857143,0.01999999999999969,29.287142857142904,30.010000000000023,7.814285714285734,12.571428571428571,8.91428571428574,2
